id,first_name,second_name,team,element_type,now_cost,selected_by_percent,form,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
72,Ben,Gannon-Doak,3,3,50,0.1,0.0,11,105,0,1,0,1,0,0,0,0,0,0,0,33,32.4,17.8,39.0,8.9
73,Tyler,Adams,3,3,50,0.7,0.0,77,1769,2,2,7,28,0,0,0,8,0,0,3,346,387.0,158.2,115.0,66.3
74,David,Brooks,3,3,50,0.2,0.0,59,1188,1,3,5,20,0,0,0,7,0,0,4,215,236.2,384.5,434.0,104.1
75,Ryan,Christie,3,3,50,0.0,0.0,47,978,2,1,3,14,0,0,0,3,1,0,2,214,226.6,197.0,220.0,64.7
76,Alex,Tóth,3,3,50,0.0,0.0,8,135,0,0,0,3,0,0,0,1,0,0,0,32,18.6,60.2,18.0,9.6
77,Amine,Adli,3,3,50,0.2,0.0,67,1074,3,2,3,17,0,0,0,2,0,0,4,241,272.6,235.9,260.0,76.1
78,Junior,Kroupi,3,3,75,5.8,0.0,113,1663,13,0,10,21,0,0,0,5,0,0,13,480,532.2,306.9,563.0,139.9
79,Francisco Evanilson,de Lima Barbosa,3,4,60,2.0,0.0,115,2741,6,7,11,40,0,0,0,2,0,0,6,412,350.6,397.9,809.0,155.5
80,Enes,Ünal,3,4,55,0.2,0.0,27,214,1,0,0,3,0,0,0,1,0,0,1,83,70.2,25.0,104.0,19.1
81,Álvaro,Rodríguez,3,4,60,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
566,António João,Pereira de Albuquerque Tavares da Silva,3,2,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
82,Caoimhín,Kelleher,4,1,50,5.6,0.0,143,3330,0,0,10,49,0,3,0,1,0,109,11,570,913.8,23.0,0.0,93.8
83,Hákon Rafn,Valdimarsson,4,1,45,0.1,0.0,1,90,0,0,0,3,0,0,0,0,0,1,0,1,13.0,0.0,0.0,1.3
84,Nathan,Collins,4,2,55,2.0,0.0,129,2971,1,2,9,44,1,0,0,7,0,0,7,450,848.6,143.8,325.0,131.9
85,Sepp,van den Berg,4,2,50,0.7,0.0,113,2761,0,3,8,41,0,0,0,2,0,0,3,435,659.0,98.0,305.0,106.3
86,Keane,Lewis-Potter,4,3,55,0.5,0.0,115,1960,3,4,9,32,0,0,0,1,0,0,5,356,378.2,332.2,353.0,106.4
87,Kristoffer,Ajer,4,2,45,1.3,0.0,76,1805,0,2,5,32,0,0,0,4,0,0,1,211,401.4,59.1,165.0,62.7
88,Michael,Kayode,4,2,45,4.1,0.0,113,3258,1,2,10,49,1,0,0,8,0,0,9,494,613.8,470.2,130.0,121.7
89,Rico,Henry,4,2,45,0.2,0.0,52,1322,0,2,4,22,0,0,0,2,0,0,0,144,151.6,82.0,35.0,26.9
90,Aaron,Hickey,4,2,45,0.1,0.0,37,679,0,0,2,9,0,0,0,1,0,0,0,105,101.4,17.1,43.0,16.0
91,Ethan,Pinnock,4,2,45,0.1,0.0,14,318,0,0,1,5,1,0,0,1,0,0,2,53,88.6,1.2,33.0,12.3
92,Kim,Ji-soo,4,2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
93,Jannik,Schuster,4,2,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
94,Kevin,Schade,4,3,60,2.3,0.0,125,2744,8,5,11,34,0,0,1,6,1,0,5,385,536.8,380.1,821.0,172.8
95,Dango,Ouattara,4,3,65,1.3,0.0,136,2271,7,8,6,35,0,0,0,5,0,0,16,429,509.8,422.8,702.0,162.8
96,Mikkel,Damsgaard,4,3,55,0.7,0.0,113,2046,4,4,5,32,0,0,0,0,0,0,9,467,530.6,691.3,326.0,155.0
97,Mathias,Jensen,4,3,55,0.1,0.0,98,2239,3,2,9,33,0,0,0,3,0,0,1,465,435.6,632.7,201.0,126.9
98,Vitaly,Janelt,4,3,50,0.1,0.0,74,1434,1,4,5,21,0,0,0,8,0,0,6,334,350.4,351.8,97.0,79.0
99,Antoni,Milambo,4,3,50,0.0,0.0,1,45,0,0,0,3,0,0,0,0,0,0,0,5,4.0,1.8,0.0,0.6
100,Fábio,Freitas Gouveia Carvalho,4,3,50,0.0,0.0,13,100,1,0,0,4,0,0,0,0,0,0,1,42,39.0,6.5,36.0,8.1
102,Yehor,Yarmoliuk,4,3,50,1.5,0.0,104,2652,1,3,8,42,0,0,0,7,0,0,1,448,445.0,273.0,117.0,83.4
103,Josh,Dasilva,4,3,50,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,0.4,11.3,4.0,1.6
105,Jaidon,Anthony,4,3,60,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
106,Igor Thiago,Nascimento Rodrigues,4,4,80,15.9,0.0,181,3282,22,1,10,50,0,0,1,7,0,0,22,710,1019.4,382.5,1170.0,256.9
107,Kaye,Furo,4,4,45,0.9,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0
108,Callum,Wilson,4,4,55,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
565,Mamadou,Sangaré,4,3,55,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
109,Bart,Verbruggen,5,1,45,16.8,0.0,130,3420,0,0,10,46,1,1,0,3,0,106,6,616,935.0,10.0,0.0,94.7
111,Jason,Steele,5,1,40,4.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
113,Ferdi,Kadıoğlu,5,2,45,3.0,0.0,118,3130,1,2,10,41,0,0,0,6,0,0,7,514,505.0,444.8,284.0,123.7
114,Olivier,Boscagli,5,2,45,0.1,0.0,39,799,0,1,3,10,0,0,0,2,0,0,4,171,215.6,82.2,12.0,31.1
115,Maxim,De Cuyper,5,2,45,1.4,0.0,84,1404,2,3,5,23,0,0,0,2,0,0,9,318,327.8,516.6,154.0,99.9
116,Lewis,Dunk,5,2,45,0.7,0.0,100,2837,1,1,7,40,0,0,0,10,0,0,5,443,649.6,125.5,210.0,98.7
117,Diego,Coppola,5,2,45,0.0,0.0,10,193,0,0,1,3,0,0,0,2,0,0,0,32,42.4,3.7,2.0,4.8
118,Igor Julio,dos Santos de Paulo,5,2,45,0.1,0.0,6,103,0,0,0,3,0,0,0,0,0,0,0,10,25.8,10.6,0.0,3.6
119,João Pedro,Loureiro da Costa,5,2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
120,Michael,Svoboda,5,2,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
121,Mitoma,Kaoru,5,3,60,0.2,0.0,62,1714,3,1,5,20,0,0,0,5,0,0,2,247,288.4,422.3,416.0,112.3
122,Yankuba,Minteh,5,3,60,0.7,0.0,117,2389,3,8,11,33,0,0,0,3,0,0,9,466,491.8,691.4,617.0,180.3
123,Jack,Hinshelwood,5,3,60,0.3,0.0,91,1736,4,5,7,23,1,0,0,0,0,0,2,317,312.6,228.0,412.0,94.8
124,Pascal,Groß,5,3,55,7.7,0.0,78,1636,1,6,6,17,0,0,0,2,0,0,10,389,397.2,668.2,220.0,128.5
125,Georginio,Rutter,5,4,55,0.7,0.0,87,1776,3,5,7,20,1,0,0,2,0,0,2,290,338.6,349.5,448.0,113.5
126,Matt,O'Riley,5,3,55,0.1,0.0,16,202,1,0,1,3,0,0,0,0,0,0,2,48,65.4,67.7,63.0,19.6
127,Diego,Gómez Amarilla,5,3,50,1.8,0.0,97,2117,5,1,8,29,0,0,0,9,0,0,9,361,438.2,319.7,432.0,119.0
128,Facundo,Buonanotte,5,3,50,0.1,0.0,3,81,0,0,0,4,0,0,0,1,0,0,0,9,13.2,40.0,21.0,7.4
129,Yasin,Ayari,5,3,55,0.5,0.0,98,1921,3,4,6,24,0,0,0,1,0,0,7,406,359.8,251.3,231.0,84.5
130,Mats,Wieffer,5,2,50,0.3,0.0,94,1901,2,4,6,26,0,0,0,8,0,0,6,398,477.0,291.1,209.0,97.7
131,Carlos,Baleba,5,3,50,0.6,0.0,56,1646,0,0,7,19,0,0,0,5,0,0,0,231,166.8,156.3,44.0,36.8
132,Harry,Howell,5,3,45,0.3,0.0,4,92,0,0,0,2,0,0,0,0,0,0,0,11,10.2,5.1,2.0,1.8
133,Tom,Watson,5,3,50,0.0,0.0,5,57,0,0,0,2,0,0,0,1,0,0,0,15,6.0,2.4,7.0,1.6
134,Nehemiah,Oriola,5,3,45,0.2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
135,Zadok,Yohanna,5,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
137,Stefanos,Tzimas,5,4,55,0.0,0.0,16,132,1,1,0,2,0,0,0,0,0,0,0,55,66.6,65.7,44.0,17.7
138,Charalampos,Kostoulas,5,4,55,0.3,0.0,35,351,2,1,1,9,0,0,0,2,0,0,3,140,143.6,126.5,255.0,52.4
139,Evan,Ferguson,5,4,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
328,Pascal,Struijk,5,2,50,0.5,0.0,108,2935,0,1,7,48,0,0,0,5,0,0,4,412,697.4,161.5,272.0,113.1
504,Luka,Vušković,5,2,50,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
40,Morgan,Rogers,6,3,75,30.6,0.0,169,3280,10,8,9,48,0,0,0,7,0,0,17,605,746.2,706.2,871.0,232.0
101,Jordan,Henderson,6,3,50,0.0,0.0,76,1911,1,3,6,28,0,0,0,6,0,0,5,343,336.6,358.3,49.0,74.4
136,Danny,Welbeck,6,4,60,2.8,0.0,126,2249,13,1,10,28,0,0,2,5,0,0,18,511,578.8,309.7,803.0,168.2
140,Robert,Lynch Sánchez,6,1,50,2.0,0.0,113,3040,0,1,9,49,0,0,0,3,1,98,7,509,822.2,50.0,0.0,86.7
141,Filip,Jörgensen,6,1,50,0.1,0.0,9,378,0,0,0,5,0,0,0,0,0,8,0,50,79.8,0.0,0.0,7.9
142,Reece,James,6,2,55,8.0,0.0,115,1957,2,6,8,20,0,0,0,4,0,0,11,493,459.0,483.7,116.0,106.1
143,Trevoh,Chalobah,6,2,55,2.0,0.0,136,2780,3,1,9,40,0,0,0,3,1,0,7,516,719.2,111.2,160.0,99.1
144,Malo,Gusto,6,2,50,1.2,0.0,96,2255,2,3,7,36,1,0,0,3,1,0,7,406,443.6,448.5,205.0,109.8
145,Wesley,Fofana,6,2,50,0.0,0.0,65,1718,0,2,4,25,0,0,0,5,2,0,3,288,463.6,65.6,74.0,60.4
146,Benoît,Badiashile Mukinayi,6,2,45,0.0,0.0,7,470,0,0,0,10,0,0,0,2,0,0,0,48,102.8,7.9,2.0,11.4
147,Tosin,Adarabioyo,6,2,45,0.1,0.0,34,788,0,0,2,14,0,0,0,2,0,0,2,130,240.4,33.3,19.0,29.3
148,Jorrel,Hato,6,2,45,1.2,0.0,19,1139,0,0,0,27,0,0,0,7,0,0,0,93,233.2,114.9,36.0,38.4
149,Levi,Samuels Colwill,6,2,50,1.8,0.0,8,225,0,0,0,4,0,0,0,0,0,0,0,30,66.0,7.6,6.0,8.0
150,Mamadou,Sarr,6,2,45,0.1,0.0,3,100,0,0,0,3,0,0,0,0,0,0,0,4,6.4,0.1,7.0,1.3
151,Josh,Acheampong,6,2,45,0.2,0.0,39,657,1,0,2,13,0,0,0,1,0,0,5,118,132.6,40.9,70.0,24.4
152,Marco,Palestra,6,2,55,1.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
153,Axel,Disasi,6,2,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
154,Cole,Palmer,6,3,95,12.6,0.0,114,1954,10,2,3,33,0,0,1,5,0,0,11,430,536.6,393.6,547.0,147.7
155,Enzo,Fernández,6,3,70,5.5,0.0,157,3114,10,5,8,46,0,0,0,10,0,0,19,700,835.6,1063.2,747.0,264.6
156,Pedro,Lomba Neto,6,3,65,1.3,0.0,125,2629,5,7,11,33,0,0,0,2,1,0,9,543,523.0,836.2,505.0,186.7
157,Estêvão,Almeida de Oliveira Gonçalves,6,3,65,1.7,0.0,58,839,2,5,4,11,0,0,0,4,0,0,4,172,183.4,230.9,314.0,72.6
158,Jamie,Bynoe-Gittens,6,3,60,0.1,0.0,25,486,0,2,1,7,0,0,0,0,0,0,0,99,93.0,130.4,91.0,31.3
159,Moisés,Caicedo Corozo,6,3,55,3.7,0.0,110,2796,3,1,6,47,0,0,0,11,1,0,10,580,562.4,403.1,128.0,109.2
161,Roméo,Lavia,6,3,50,0.0,0.0,13,374,0,0,0,10,0,0,0,0,0,0,0,81,34.4,46.6,14.0,9.5
163,Dário,Luís Essugo,6,3,45,0.2,0.0,1,26,0,0,0,1,0,0,0,2,0,0,0,7,11.4,2.1,2.0,1.6
164,Geovany,Quenda,6,3,55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
165,João Pedro,Junqueira de Jesus,6,4,75,54.6,0.0,177,2658,15,9,10,36,0,0,0,5,0,0,30,715,758.4,456.6,909.0,212.1
166,Nicolas,Jackson,6,4,65,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
167,Liam,Delap,6,4,55,0.5,0.0,45,1092,1,2,2,18,0,0,0,4,0,0,1,123,67.8,73.7,349.0,47.3
168,Marc,Guiu Paz,6,4,50,0.4,0.0,13,265,0,1,0,3,0,0,0,1,0,0,0,19,24.6,40.1,86.0,13.1
169,Shumaira,Mheuka,6,4,45,0.4,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.3,0.0,0.2
170,Emmanuel,Emegha,6,4,50,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
200,Maxence,Lacroix,6,2,60,12.0,0.0,154,3085,1,2,11,47,0,0,0,4,1,0,11,529,822.0,106.4,316.0,124.3
560,Mike,Penders,6,1,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
561,Aaron,Anselmino,6,2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
568,Valentín,Barco,6,3,55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
104,Frank,Onyeka,7,3,50,0.2,0.0,12,88,0,2,0,2,0,0,0,0,0,0,0,41,28.4,13.6,4.0,4.6
110,Carl,Rushworth,7,1,45,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
171,Oliver,Dovin,7,1,40,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
172,Ben,Wilson,7,1,45,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
173,Bobby,Thomas,7,2,40,8.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
174,Liam,Kitching,7,2,40,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
175,Milan,van Ewijk,7,2,40,16.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
176,Jay,Dasilva,7,2,40,0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
177,Kaine,Kesler-Hayden,7,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
178,Jake,Bidwell,7,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
179,Joel,Latibeaudiere,7,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
180,Luke,Woolfenden,7,2,40,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
181,Miguel,Brau,7,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
182,Aurèle,Amenda,7,2,40,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
183,Jack,Rudoni,7,3,50,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
184,Matt,Grimes,7,3,50,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
185,Tatsuhiro,Sakamoto,7,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
186,Ephron,Mason-Clark,7,3,55,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
187,Josh,Eccles,7,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
188,Victor,Torp,7,3,55,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
189,George,Shepherd,7,3,45,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
190,Loum,Tchaouna,7,3,55,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
191,Raphael,Borges Rodrigues,7,3,45,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
192,Kaine,Andrews,7,3,45,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
193,Haji,Wright,7,4,55,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
194,Brandon,Thomas-Asante,7,4,50,0.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
195,Ellis,Simms,7,4,50,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
196,Jahnoah,Markelo,7,4,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
197,Norman,Bassette,7,4,45,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
198,Dean,Henderson,8,1,50,3.1,0.0,131,3330,0,0,11,51,0,1,0,5,0,106,7,538,837.8,10.0,0.0,84.7
199,Walter,Benítez,8,1,45,0.1,0.0,7,90,0,0,1,0,0,0,0,0,0,3,0,29,22.8,0.0,0.0,2.3
201,Daniel,Muñoz Mejía,8,2,55,11.8,0.0,136,2400,4,4,10,33,0,0,0,7,0,0,9,469,595.0,396.6,404.0,139.5
202,Chris,Richards,8,2,50,0.8,0.0,128,2825,1,0,11,42,0,0,0,4,0,0,5,453,727.2,159.6,185.0,107.6
203,Jaydee,Canvot,8,2,50,0.6,0.0,72,1331,0,0,5,23,0,0,0,3,0,0,9,216,362.4,63.8,56.0,48.1
204,Tyrick,Mitchell,8,2,45,7.0,0.0,135,3253,1,3,12,47,0,0,0,6,0,0,8,498,649.0,467.3,241.0,136.0
205,Borna,Sosa,8,2,45,0.0,0.0,6,99,0,0,0,2,0,0,0,1,0,0,0,9,12.6,24.1,8.0,4.5
206,Chadi,Riad Dnanou,8,2,45,0.1,0.0,20,550,0,1,1,8,0,0,0,2,0,0,0,84,117.8,23.9,41.0,18.3
207,Oscar,Mingueza,8,2,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
208,Ismaïla,Sarr,8,3,65,9.7,0.0,117,2173,9,2,9,29,0,0,0,2,0,0,9,359,479.8,269.4,601.0,135.1
209,Brennan,Johnson,8,3,60,0.2,0.0,65,1710,2,1,6,24,0,0,0,6,0,0,2,217,223.4,311.1,230.0,75.8
210,Adam,Wharton,8,3,55,0.2,0.0,112,2552,1,6,8,43,0,0,0,4,1,0,8,511,494.4,720.0,180.0,139.6
211,Yéremy,Pino Santos,8,3,55,0.2,0.0,77,2074,2,2,7,28,0,0,0,4,0,0,3,331,325.8,718.4,371.0,141.4
212,Will,Hughes,8,3,45,11.1,0.0,45,1560,0,1,5,18,0,0,0,7,0,0,0,217,198.0,322.9,90.0,60.9
213,Jefferson,Lerma Solís,8,3,50,0.1,0.0,69,1722,0,5,7,25,2,0,0,7,0,0,3,296,287.6,207.2,233.0,72.5
214,Daichi,Kamada,8,3,50,0.3,0.0,67,1899,0,2,6,28,0,0,0,3,0,0,0,331,239.2,350.1,155.0,74.5
215,Justin,Devenny,8,3,50,0.0,0.0,36,785,1,0,1,15,0,0,0,0,0,0,0,108,115.0,101.8,168.0,38.4
216,Romain,Esse,8,3,50,0.1,0.0,4,40,0,0,0,0,0,0,0,0,0,0,0,12,6.8,2.7,6.0,1.5
217,Matheus,França de Oliveira,8,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
218,Cheick,Doucouré,8,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
219,Jesurun,Rak-Sakyi,8,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
220,Rio,Cardines,8,2,45,0.0,0.0,2,90,0,0,0,2,0,0,0,0,0,0,0,21,15.2,30.0,4.0,4.9
221,Joél,Drakes-Thomas,8,3,45,0.1,0.0,2,7,0,0,0,1,0,0,0,0,0,0,0,6,1.4,1.0,0.0,0.3
222,Jørgen,Strand Larsen,8,4,60,0.6,0.0,75,2301,4,1,5,41,0,0,1,4,0,0,3,215,265.2,203.1,469.0,91.5
223,Jean-Philippe,Mateta,8,4,65,7.0,0.0,114,2210,12,0,8,29,0,0,0,2,0,0,13,397,567.2,160.6,786.0,150.8
224,Eddie,Nketiah,8,4,55,0.5,0.0,23,414,2,0,0,12,0,0,0,2,0,0,3,100,120.0,84.6,173.0,37.8
225,Christantus,Uche,8,4,50,0.0,0.0,17,159,0,1,0,4,0,0,0,0,0,0,0,42,13.2,7.1,73.0,8.8
555,Remi,Matthews,8,1,40,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
226,Jordan,Pickford,9,1,55,9.0,0.0,135,3420,0,0,11,50,0,1,0,4,0,100,11,545,885.2,20.3,2.0,90.8
227,Mark,Travers,9,1,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
228,Tom,King,9,1,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
229,James,Tarkowski,9,2,60,9.9,0.0,170,3330,2,3,11,48,0,0,0,8,0,0,12,592,995.6,235.6,422.0,165.7
230,Jarrad,Branthwaite,9,2,55,1.9,0.0,32,678,1,1,1,9,0,0,0,1,0,0,0,108,175.0,42.8,75.0,29.3
231,Michael,Keane,9,2,50,1.5,0.0,131,2588,3,1,7,42,0,0,0,1,1,0,8,404,770.4,47.4,299.0,111.7
232,Jake,O'Brien,9,2,50,0.5,0.0,116,3118,1,3,10,46,0,0,0,6,1,0,2,368,582.8,282.9,206.0,107.5
233,Vitalii,Mykolenko,9,2,45,1.4,0.0,95,2959,0,1,9,47,1,0,0,6,0,0,2,350,559.2,394.1,71.0,102.3
234,Nathan,Patterson,9,2,45,0.0,0.0,22,238,0,0,2,2,0,0,0,0,0,0,0,67,65.6,6.4,17.0,8.8
235,Adam,Aznou,9,2,40,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
236,Kiernan,Dewsbury-Hall,9,3,65,4.0,0.0,151,2629,8,7,8,39,0,0,0,6,0,0,18,598,619.4,601.1,438.0,166.0
237,Iliman,Ndiaye,9,3,60,16.8,0.0,128,2781,6,3,8,44,0,0,0,2,0,0,7,540,605.8,479.2,578.0,166.5
239,James,Garner,9,3,60,0.8,0.0,159,3413,2,7,11,50,0,0,0,12,0,0,13,818,887.0,958.0,237.0,208.4
240,Tim,Iroegbunam,9,3,50,0.1,0.0,68,1477,0,3,8,18,0,0,0,9,0,0,1,225,255.0,125.2,81.0,45.9
241,Dwight,McNeil,9,3,55,0.1,0.0,53,1161,0,3,6,9,0,0,0,1,0,0,1,186,140.6,242.4,138.0,52.2
242,Tyrique,George,9,3,55,0.1,0.0,16,351,0,0,1,9,0,0,0,2,0,0,0,55,44.2,66.2,132.0,23.9
243,Carlos,Alcaraz Durán,9,3,50,0.1,0.0,29,679,0,1,3,10,0,0,0,4,0,0,0,121,93.8,161.9,162.0,41.8
244,Harrison,Armstrong,9,3,50,0.1,0.0,21,524,0,0,1,11,0,0,0,0,0,0,0,84,60.0,69.7,78.0,21.0
245,Tyler,Dibling,9,3,55,0.1,0.0,18,349,0,0,2,2,0,0,0,2,0,0,0,49,46.0,61.0,32.0,13.6
246,Merlin,Röhl,9,3,50,0.1,0.0,36,675,1,1,2,13,0,0,0,0,0,0,2,98,113.0,87.4,62.0,26.3
247,Hayden,Hackney,9,3,55,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
248,Norberto Bercique,Gomes Betuncal,9,4,55,3.2,0.0,104,1551,9,1,5,19,0,0,0,3,0,0,15,343,445.8,159.8,655.0,124.5
249,Thierno,Barry,9,4,55,0.9,0.0,95,1898,8,0,7,34,0,0,0,3,0,0,9,295,341.0,207.7,501.0,102.5
250,Bernd,Leno,10,1,45,3.1,0.0,122,3420,0,0,9,51,1,0,0,3,0,98,8,556,816.2,0.0,0.0,81.5
251,Benjamin,Lecomte,10,1,40,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
252,Alfie,McNally,10,1,40,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
253,Joachim,Andersen,10,2,50,0.1,0.0,123,2882,0,1,8,45,0,0,0,7,1,0,8,424,790.6,131.0,148.0,107.0
254,Antonee,Robinson,10,2,45,2.8,0.0,65,1487,1,0,4,19,0,0,0,5,0,0,7,280,375.0,334.6,82.0,79.3
255,Jorge,Cuenca Barreno,10,2,45,0.0,0.0,39,935,0,0,2,11,0,0,0,6,0,0,1,155,249.6,47.2,14.0,31.2
256,Kenny,Tete,10,2,45,0.2,0.0,81,1791,1,0,6,25,0,0,0,2,0,0,5,318,416.0,214.1,108.0,73.9
257,Calvin,Bassey,10,2,45,0.5,0.0,103,2532,1,1,7,40,0,0,0,5,0,0,9,392,574.0,152.2,115.0,84.5
258,Timothy,Castagne,10,2,45,0.2,0.0,61,1838,0,2,3,31,0,0,0,4,0,0,3,294,373.0,292.2,195.0,86.2
261,Alex,Iwobi,10,3,55,0.9,0.0,103,2420,4,3,5,40,0,0,0,3,0,0,13,508,511.2,739.4,343.0,159.4
